customer_id,customer_country,customer_city,customer_segment,customer_state
5559,puerto_rico,Caguas,consumer,PR
5560,puerto_rico,Caguas,consumer,PR
5561,puerto_rico,Caguas,consumer,PR
5562,puerto_rico,Caguas,home_office,PR
5563,puerto_rico,Caguas,corporate,PR
5564,puerto_rico,Caguas,home_office,PR
5565,puerto_rico,Caguas,corporate,PR
5566,united_states,Memphis,home_office,KS
5567,united_states,Endicott,corporate,NC
5568,united_states,Mesa,consumer,CA
5569,united_states,Brooklyn,consumer,NY
5570,united_states,Los Angeles,consumer,CA
5571,united_states,Stockbridge,home_office,TX
5572,puerto_rico,Caguas,consumer,PR
5573,united_states,Elyria,consumer,GA
5574,united_states,Apex,home_office,ID
5575,puerto_rico,Caguas,consumer,PR
5576,united_states,Lompoc,consumer,OH
5577,united_states,Norcross,corporate,CA
5578,puerto_rico,Caguas,consumer,PR
5579,puerto_rico,Caguas,corporate,PR
5580,puerto_rico,Caguas,corporate,PR
5582,puerto_rico,Caguas,home_office,PR
5583,united_states,Brandon,consumer,IL
5584,united_states,Kaneohe,corporate,CA
5585,united_states,San Antonio,consumer,PA
5587,united_states,Dallas,consumer,NY
5588,united_states,Austin,consumer,NJ
5589,united_states,Las Vegas,home_office,CA
5590,united_states,New Orleans,corporate,LA
5593,puerto_rico,Caguas,consumer,PR
5596,puerto_rico,Caguas,corporate,PR
5597,united_states,Saginaw,corporate,GA
5599,united_states,Stafford,corporate,NV
5601,united_states,Hacienda Heights,consumer,CA
5602,united_states,Opelousas,consumer,TX
5603,united_states,La Habra,corporate,IL
5604,united_states,Fargo,home_office,NC
5606,united_states,San Jose,consumer,NY
5607,united_states,Clearfield,consumer,TX
5610,puerto_rico,Caguas,consumer,PR
5611,united_states,Tucson,consumer,NV
5612,puerto_rico,Caguas,consumer,PR
5614,puerto_rico,Caguas,corporate,PR
5615,united_states,Moline,corporate,TX
5616,puerto_rico,Caguas,consumer,PR
5619,puerto_rico,Caguas,corporate,PR
5620,united_states,Westland,corporate,NC
5621,united_states,Los Angeles,consumer,CA
5622,puerto_rico,Caguas,corporate,PR
5623,united_states,Brooklyn,corporate,NY
5624,united_states,Glen Burnie,corporate,NV
5625,united_states,Salem,consumer,CA
5626,united_states,Cupertino,consumer,IL
5628,united_states,Los Angeles,consumer,CA
5630,united_states,Dallas,home_office,TX
5631,united_states,Billings,corporate,MN
5632,united_states,Stamford,consumer,CA
5633,puerto_rico,Caguas,consumer,PR
5635,united_states,Bronx,corporate,IL
5637,united_states,Los Angeles,consumer,TX
5638,puerto_rico,Caguas,corporate,PR
5639,united_states,Escondido,consumer,OH
5641,puerto_rico,Caguas,corporate,PR
5642,united_states,Daly City,consumer,CA
5645,united_states,Kent,corporate,CA
5646,united_states,Danbury,corporate,MI
5647,united_states,Fond Du Lac,corporate,PA
5649,united_states,Ithaca,home_office,CA
5650,puerto_rico,Caguas,consumer,PR
5651,united_states,Glendale,corporate,FL
5652,puerto_rico,Caguas,consumer,PR
5653,puerto_rico,Caguas,consumer,PR
5654,united_states,Phoenix,corporate,MD
5655,puerto_rico,Caguas,corporate,PR
5656,united_states,Chicago,corporate,IL
5658,puerto_rico,Caguas,consumer,PR
5659,united_states,Greensburg,consumer,FL
5660,puerto_rico,Caguas,consumer,PR
5661,united_states,Sun Valley,consumer,OR
5662,puerto_rico,Caguas,consumer,PR
5663,united_states,Sanford,consumer,PA
5664,puerto_rico,Caguas,corporate,PR
5665,united_states,Elyria,corporate,TX
5667,united_states,Bakersfield,home_office,UT
5668,puerto_rico,Caguas,consumer,PR
5669,united_states,La Crosse,corporate,TX
5670,united_states,Highland,corporate,CA
5671,united_states,Modesto,home_office,PA
5672,puerto_rico,Caguas,consumer,PR
5673,united_states,Albuquerque,home_office,CA
5674,united_states,Stockbridge,consumer,OH
5675,united_states,Reynoldsburg,consumer,CA
5676,united_states,Strongsville,consumer,CA
5677,united_states,Los Angeles,consumer,CA
5678,puerto_rico,Caguas,consumer,PR
5679,united_states,Nashville,consumer,VA
5680,puerto_rico,Caguas,consumer,PR
5681,united_states,Stamford,corporate,IL
5682,united_states,Glendale,consumer,AZ
5683,united_states,Brighton,corporate,WA
5684,united_states,Elyria,consumer,NV
5685,united_states,Chicago,consumer,NY
5686,united_states,Elgin,consumer,CA
5687,united_states,Wichita,consumer,GA
5688,united_states,Zanesville,home_office,NY
5689,puerto_rico,Caguas,corporate,PR
5693,united_states,Hampton,corporate,MN
5695,puerto_rico,Caguas,consumer,PR
5698,puerto_rico,Caguas,consumer,PR
5700,united_states,Santa Ana,corporate,CA
5701,puerto_rico,Caguas,consumer,PR
5702,united_states,San Jose,consumer,CA
5703,puerto_rico,Caguas,corporate,PR
5704,puerto_rico,Caguas,consumer,PR
5705,puerto_rico,Caguas,consumer,PR
5706,united_states,Phoenix,consumer,CA
5707,united_states,Oceanside,consumer,CA
5708,united_states,Elgin,corporate,HI
5710,puerto_rico,Caguas,consumer,PR
5711,puerto_rico,Caguas,consumer,PR
5712,united_states,Kent,corporate,FL
5713,puerto_rico,Caguas,corporate,PR
5715,united_states,Elgin,corporate,CA
5717,puerto_rico,Caguas,consumer,PR
5719,puerto_rico,Glenview,corporate,PR
5720,united_states,Brooklyn,corporate,NY
5721,united_states,Bend,consumer,CA
5722,united_states,Chino Hills,consumer,KY
5724,puerto_rico,Caguas,consumer,PR
5725,puerto_rico,Caguas,consumer,PR
5726,puerto_rico,Caguas,consumer,PR
5727,puerto_rico,Caguas,corporate,PR
5728,united_states,Bronx,consumer,IL
5729,united_states,Crystal Lake,consumer,CA
5730,puerto_rico,Caguas,corporate,PR
5732,united_states,Chambersburg,home_office,NV
5733,puerto_rico,Caguas,corporate,PR
5734,united_states,San Bernardino,consumer,NY
5735,puerto_rico,Caguas,consumer,PR
5736,puerto_rico,Caguas,consumer,PR
5738,puerto_rico,Caguas,corporate,PR
5739,united_states,Danbury,consumer,CA
5741,puerto_rico,Caguas,corporate,PR
5742,united_states,Saint Peters,consumer,AZ
5743,united_states,Lockport,home_office,CA
5744,puerto_rico,Caguas,consumer,PR
5746,united_states,Strongsville,corporate,OH
5748,united_states,Highland,consumer,FL
5749,puerto_rico,Caguas,consumer,PR
5750,puerto_rico,Caguas,consumer,PR
5752,puerto_rico,Caguas,consumer,PR
5753,united_states,Phoenix,consumer,GA
5755,puerto_rico,Caguas,corporate,PR
5756,united_states,Lithonia,consumer,PA
5758,united_states,Union,consumer,CA
5759,united_states,Harvey,consumer,FL
5763,united_states,Ventura,consumer,CA
5764,puerto_rico,Caguas,home_office,PR
5766,puerto_rico,Caguas,home_office,PR
5767,united_states,Compton,consumer,CA
5768,united_states,Laguna Hills,consumer,CA
5769,puerto_rico,Caguas,consumer,PR
5772,united_states,Ridgewood,home_office,GA
5775,united_states,Stockton,consumer,FL
5776,united_states,Cleveland,corporate,NY
5777,puerto_rico,Caguas,consumer,PR
5778,puerto_rico,Caguas,corporate,PR
5779,puerto_rico,Caguas,consumer,PR
5780,puerto_rico,Caguas,home_office,PR
5781,united_states,Tucson,corporate,CA
5784,united_states,Fond Du Lac,corporate,CT
5785,united_states,Lancaster,consumer,CA
5786,puerto_rico,Granite City,consumer,PR
5788,puerto_rico,Caguas,home_office,PR
5789,puerto_rico,Caguas,consumer,PR
5791,united_states,Chicago,corporate,IL
5792,puerto_rico,Caguas,consumer,PR
5795,puerto_rico,Caguas,corporate,PR
5796,united_states,Long Beach,consumer,FL
5799,united_states,Bronx,corporate,NY
5800,puerto_rico,Caguas,consumer,PR
5802,united_states,Jamaica,consumer,MI
5803,united_states,Bronx,consumer,FL
5804,puerto_rico,Caguas,consumer,PR
5805,puerto_rico,Caguas,corporate,PR
5806,united_states,Silver Spring,home_office,CA
5809,puerto_rico,Pasadena,consumer,PR
5813,united_states,Brooklyn,corporate,NY
5814,united_states,Vista,corporate,PA
5815,united_states,Brooklyn,consumer,MD
5818,puerto_rico,Caguas,home_office,PR
5819,united_states,Richardson,corporate,IL
5820,united_states,Strongsville,home_office,FL
5821,united_states,Mission Viejo,corporate,CA
5822,puerto_rico,Caguas,consumer,PR
5823,united_states,Bayonne,corporate,UT
5824,puerto_rico,Caguas,corporate,PR
5825,puerto_rico,Caguas,consumer,PR
5826,united_states,West New York,consumer,NC
5828,puerto_rico,Caguas,consumer,PR
5831,united_states,Washington,consumer,DC
5832,puerto_rico,Caguas,consumer,PR
5833,united_states,Watsonville,corporate,NY
5835,puerto_rico,Caguas,home_office,PR
5836,puerto_rico,Caguas,corporate,PR
5837,united_states,Richardson,corporate,PA
5840,united_states,Carlisle,home_office,TX
5841,united_states,Mentor,corporate,CA
5842,united_states,North Hills,corporate,CA
5845,puerto_rico,Caguas,consumer,PR
5846,puerto_rico,Caguas,consumer,PR
5848,puerto_rico,Olathe,consumer,PR
5850,united_states,Del Rio,corporate,TX
5852,united_states,Temecula,home_office,CA
5853,united_states,Rego Park,consumer,NY
5854,united_states,San Diego,corporate,CA
5855,united_states,Westland,home_office,PA
5857,united_states,Meridian,corporate,SC
5858,united_states,Lawton,corporate,OR
5859,united_states,Fairfield,consumer,TX
5862,united_states,Augusta,corporate,TX
5863,united_states,Elmhurst,home_office,IL
5864,united_states,Opa Locka,consumer,MD
5865,puerto_rico,Caguas,corporate,PR
5868,united_states,Buffalo,consumer,GA
5869,united_states,Escondido,home_office,NY
5870,puerto_rico,Caguas,corporate,PR
5873,united_states,Ann Arbor,corporate,TX
5874,united_states,Alpharetta,consumer,CA
5875,united_states,Union City,corporate,DE
5876,united_states,Rowland Heights,consumer,IL
5877,puerto_rico,Caguas,home_office,PR
5878,puerto_rico,Caguas,home_office,PR
5881,puerto_rico,Caguas,consumer,PR
5882,puerto_rico,Caguas,home_office,PR
5883,puerto_rico,Caguas,consumer,PR
5884,united_states,Richardson,consumer,NY
5885,united_states,Saint Paul,home_office,CA
5887,united_states,Fountain Valley,home_office,CA
5888,united_states,Des Plaines,consumer,FL
5889,puerto_rico,Caguas,home_office,PR
5891,puerto_rico,Caguas,consumer,PR
5892,united_states,Laguna Niguel,home_office,CA
5893,puerto_rico,Caguas,consumer,PR
5894,puerto_rico,Caguas,corporate,PR
5895,united_states,Chandler,corporate,VA
5896,united_states,Amarillo,consumer,NC
5897,united_states,Buffalo,consumer,CA
5898,puerto_rico,Caguas,home_office,PR
5902,puerto_rico,Caguas,home_office,PR
5903,united_states,Laredo,corporate,CA
5904,united_states,Las Vegas,home_office,WV
5905,puerto_rico,Caguas,consumer,PR
5911,united_states,Phoenix,home_office,OH
5912,puerto_rico,Caguas,consumer,PR
5913,puerto_rico,Caguas,consumer,PR
5917,united_states,Azusa,consumer,CA
5918,puerto_rico,Caguas,consumer,PR
5920,united_states,New Orleans,consumer,LA
5923,united_states,Charlotte,consumer,OR
5924,puerto_rico,Caguas,consumer,PR
5927,united_states,Memphis,consumer,FL
5928,united_states,Honolulu,corporate,HI
5930,puerto_rico,Caguas,corporate,PR
5931,puerto_rico,Caguas,consumer,PR
5932,united_states,Pompano Beach,corporate,MO
5934,united_states,Rialto,corporate,PA
5935,united_states,Los Angeles,consumer,DE
5936,united_states,Brooklyn,consumer,NY
5937,united_states,Philadelphia,consumer,PA
5940,united_states,Miami,consumer,CA
5944,puerto_rico,Caguas,corporate,PR
5945,puerto_rico,Caguas,consumer,PR
5947,puerto_rico,Caguas,consumer,PR
5952,united_states,Vacaville,consumer,MI
5954,puerto_rico,Caguas,consumer,PR
5955,united_states,Philadelphia,consumer,PA
5956,puerto_rico,Caguas,corporate,PR
5957,puerto_rico,Caguas,corporate,PR
5959,united_states,San Antonio,corporate,TX
5960,united_states,Jonesboro,consumer,IL
5961,united_states,Alpharetta,corporate,VA
5962,puerto_rico,Caguas,consumer,PR
5963,puerto_rico,Caguas,corporate,PR
5965,puerto_rico,Caguas,corporate,PR
5967,united_states,Brooklyn,corporate,NY
5970,united_states,Houston,home_office,TX
5972,united_states,Ithaca,corporate,OR
5973,puerto_rico,Caguas,corporate,PR
5974,united_states,Garland,consumer,CA
5975,puerto_rico,Caguas,consumer,PR
5976,puerto_rico,Caguas,consumer,PR
5979,puerto_rico,Caguas,consumer,PR
5981,united_states,Jonesboro,corporate,MI
5983,puerto_rico,Caguas,consumer,PR
5984,puerto_rico,Caguas,corporate,PR
5985,puerto_rico,Caguas,consumer,PR
5986,united_states,Sumner,corporate,NJ
5987,puerto_rico,Caguas,consumer,PR
5989,united_states,Dearborn,consumer,CA
5990,united_states,Aurora,consumer,IL
5991,puerto_rico,Caguas,consumer,PR
5992,united_states,Ann Arbor,consumer,MI
5993,united_states,Elmhurst,corporate,TX
5994,puerto_rico,Caguas,home_office,PR
5996,puerto_rico,Caguas,consumer,PR
5999,united_states,Long Beach,corporate,CA
6003,puerto_rico,Caguas,consumer,PR
6004,puerto_rico,Caguas,corporate,PR
6007,puerto_rico,Caguas,consumer,PR
6008,united_states,Ogden,consumer,TX
6009,united_states,San Jose,corporate,DE
6011,puerto_rico,Caguas,consumer,PR
6012,united_states,Carlsbad,consumer,GA
6013,puerto_rico,Caguas,consumer,PR
6015,united_states,Oceanside,consumer,CA
6017,puerto_rico,Caguas,corporate,PR
6018,puerto_rico,Caguas,consumer,PR
6022,united_states,Saint Paul,consumer,AZ
6023,puerto_rico,Caguas,corporate,PR
6025,united_states,Scottsdale,corporate,AZ
6026,puerto_rico,Caguas,consumer,PR
6027,united_states,Dallas,consumer,CA
6029,united_states,Madison,consumer,CA
6032,united_states,Smyrna,corporate,IL
6035,puerto_rico,Caguas,home_office,PR
6036,united_states,Palo Alto,home_office,FL
6038,united_states,Passaic,consumer,CA
6039,puerto_rico,Caguas,consumer,PR
6041,united_states,Arlington,consumer,CA
6045,puerto_rico,Caguas,consumer,PR
6047,united_states,Merced,consumer,CA
6049,united_states,Albuquerque,corporate,NJ
6050,united_states,Santa Clara,consumer,VA
6051,united_states,Moreno Valley,consumer,NY
6052,puerto_rico,Caguas,consumer,PR
6053,united_states,Stone Mountain,consumer,IL
6054,puerto_rico,Caguas,home_office,PR
6055,puerto_rico,Caguas,home_office,PR
6056,united_states,Hanover,consumer,OR
6058,united_states,Cypress,home_office,CA
6059,united_states,North Tonawanda,consumer,OH
6061,united_states,Mesa,home_office,CA
6062,united_states,Poway,consumer,MI
6063,united_states,Escondido,consumer,GA
6064,puerto_rico,Caguas,corporate,PR
6068,united_states,Sugar Land,consumer,TX
6069,united_states,Modesto,home_office,TX
6070,united_states,Granada Hills,consumer,CT
6071,puerto_rico,Caguas,corporate,PR
6072,puerto_rico,Caguas,consumer,PR
6074,united_states,North Hills,corporate,IL
6075,puerto_rico,Caguas,consumer,PR
6076,puerto_rico,Caguas,consumer,PR
6077,united_states,Reynoldsburg,corporate,MA
6079,puerto_rico,Caguas,consumer,PR
6081,united_states,Honolulu,consumer,FL
6082,puerto_rico,Caguas,consumer,PR
6083,united_states,Napa,consumer,NJ
6084,united_states,Chesapeake,home_office,MO
6085,united_states,Brooklyn,consumer,NY
6086,united_states,Denver,corporate,FL
6087,puerto_rico,Caguas,consumer,PR
6088,puerto_rico,Caguas,corporate,PR
6089,united_states,Santa Clara,consumer,OH
6090,united_states,Chesapeake,consumer,ID
6091,united_states,Lancaster,corporate,AZ
6092,puerto_rico,Caguas,corporate,PR
6093,united_states,Far Rockaway,corporate,PA
6095,united_states,Lenoir,consumer,NC
6096,united_states,Columbus,corporate,CA
6100,united_states,Temecula,consumer,NC
6101,puerto_rico,Caguas,corporate,PR
6102,puerto_rico,Caguas,home_office,PR
6103,united_states,Columbia,corporate,TN
6104,united_states,Taunton,consumer,IL
6105,united_states,Peabody,corporate,CA
6109,puerto_rico,Caguas,corporate,PR
6111,puerto_rico,Caguas,consumer,PR
6112,united_states,San Antonio,consumer,CA
6114,puerto_rico,Caguas,home_office,PR
6115,united_states,Lynnwood,consumer,GA
6121,united_states,Livermore,consumer,HI
6123,puerto_rico,Caguas,consumer,PR
6125,united_states,Dayton,corporate,MI
6126,puerto_rico,Caguas,consumer,PR
6127,puerto_rico,Caguas,consumer,PR
6128,puerto_rico,Caguas,corporate,PR
6129,united_states,Gaithersburg,home_office,IL
6130,united_states,Lancaster,consumer,TX
6131,puerto_rico,Caguas,consumer,PR
6133,puerto_rico,Caguas,corporate,PR
6134,united_states,Pacoima,corporate,CA
6135,puerto_rico,Caguas,consumer,PR
6136,united_states,Moline,corporate,CA
6137,puerto_rico,Caguas,corporate,PR
6138,united_states,Winnetka,corporate,IN
6140,united_states,Elgin,home_office,PA
6141,united_states,Toms River,consumer,GA
6142,united_states,Chino Hills,corporate,NY
6143,puerto_rico,Caguas,home_office,PR
6145,puerto_rico,Caguas,home_office,PR
6149,united_states,Waipahu,consumer,CA
6150,united_states,Chicago,consumer,IL
6152,puerto_rico,Caguas,consumer,PR
6154,united_states,Elgin,consumer,VA
6155,puerto_rico,Caguas,consumer,PR
6156,united_states,Madera,corporate,TX
6158,puerto_rico,Caguas,consumer,PR
6159,puerto_rico,Caguas,corporate,PR
6160,united_states,Pico Rivera,corporate,OH
6161,united_states,Hacienda Heights,corporate,MI
6162,united_states,Oviedo,home_office,CA
6163,united_states,Raleigh,consumer,FL
6164,united_states,Ontario,consumer,CA
6165,puerto_rico,Caguas,consumer,PR
6167,puerto_rico,Caguas,corporate,PR
6170,puerto_rico,Caguas,corporate,PR
6172,united_states,Escondido,home_office,AZ
6177,united_states,Saginaw,consumer,CA
6179,united_states,West Covina,consumer,VA
6180,united_states,Apopka,consumer,CA
6181,united_states,Apex,consumer,AZ
6182,united_states,Annandale,consumer,CA
6183,united_states,Fort Washington,corporate,WA
6184,united_states,Elgin,corporate,NM
6186,puerto_rico,Caguas,corporate,PR
6189,puerto_rico,Caguas,consumer,PR
6191,puerto_rico,Caguas,consumer,PR
6192,united_states,Powder Springs,corporate,NC
6194,united_states,Lockport,consumer,AZ
6199,united_states,Apopka,corporate,CA
6200,united_states,North Richland Hills,corporate,MD
6202,puerto_rico,Caguas,corporate,PR
6204,puerto_rico,Caguas,corporate,PR
6205,united_states,Cumberland,home_office,CA
6206,puerto_rico,Caguas,corporate,PR
6209,united_states,North Richland Hills,corporate,IL
6211,united_states,Richardson,consumer,OH
6212,united_states,Massillon,consumer,IN
6213,united_states,Newark,corporate,TX
6214,united_states,Brooklyn,corporate,NY
6215,puerto_rico,Caguas,corporate,PR
6217,united_states,Cypress,corporate,LA
6219,puerto_rico,O Fallon,corporate,PR
6222,united_states,Glendale,consumer,CA
6224,united_states,Lynn,consumer,IL
6225,puerto_rico,Caguas,consumer,PR
6226,puerto_rico,Caguas,corporate,PR
6227,united_states,Brooklyn,consumer,NY
6228,puerto_rico,Caguas,consumer,PR
6231,united_states,Allentown,corporate,TX
6233,united_states,New Brunswick,consumer,DC
6235,puerto_rico,Caguas,corporate,PR
6236,united_states,Saint Louis,consumer,MI
6238,united_states,Wheeling,home_office,KY
6239,puerto_rico,Caguas,corporate,PR
6240,united_states,Las Vegas,consumer,NV
6242,united_states,Guaynabo,consumer,PA
6243,puerto_rico,Caguas,home_office,PR
6245,united_states,San Sebastian,consumer,CA
6246,united_states,Reynoldsburg,corporate,MD
6247,united_states,El Cajon,corporate,CA
6248,united_states,Compton,consumer,CA
6249,puerto_rico,Marietta,home_office,PR
6252,united_states,Tallahassee,consumer,CA
6253,puerto_rico,Caguas,consumer,PR
6254,puerto_rico,Caguas,consumer,PR
6256,united_states,Lancaster,consumer,CA
6257,puerto_rico,Caguas,consumer,PR
6258,united_states,Duluth,consumer,OH
6260,puerto_rico,Caguas,home_office,PR
6261,united_states,Columbus,corporate,OH
6263,puerto_rico,Caguas,consumer,PR
6264,united_states,Detroit,consumer,MI
6266,puerto_rico,Caguas,consumer,PR
6267,puerto_rico,Caguas,corporate,PR
6270,united_states,San Pablo,consumer,CA
6272,united_states,Broken Arrow,consumer,FL
6273,united_states,Houston,consumer,MD
6274,united_states,Albuquerque,consumer,KY
6275,puerto_rico,Caguas,consumer,PR
6277,united_states,Hayward,corporate,GA
6279,puerto_rico,Caguas,corporate,PR
6280,puerto_rico,Caguas,consumer,PR
6281,united_states,Tampa,consumer,KY
6282,puerto_rico,Caguas,corporate,PR
6286,puerto_rico,Caguas,home_office,PR
6288,puerto_rico,Caguas,consumer,PR
6289,united_states,Chula Vista,home_office,CA
6292,puerto_rico,Caguas,home_office,PR
6293,puerto_rico,Amarillo,consumer,PR
6294,puerto_rico,Caguas,consumer,PR
6295,puerto_rico,Caguas,consumer,PR
6296,puerto_rico,Humacao,home_office,PR
6297,united_states,Elgin,consumer,CA
6298,puerto_rico,Caguas,corporate,PR
6299,puerto_rico,Caguas,consumer,PR
6300,united_states,Germantown,consumer,IL
6302,puerto_rico,Caguas,corporate,PR
6303,united_states,Indio,corporate,IL
6304,united_states,Sun Valley,corporate,CA
6306,united_states,Brandon,corporate,IN
6307,united_states,Wyoming,corporate,IL
6309,united_states,San Jose,corporate,CA
6311,puerto_rico,Caguas,consumer,PR
6314,united_states,San Francisco,corporate,OR
6315,united_states,Roseburg,consumer,FL
6316,united_states,Denver,corporate,CA
6317,united_states,Columbus,consumer,AZ
6320,united_states,Napa,corporate,PA
6322,united_states,Oregon City,corporate,HI
6323,united_states,Chesapeake,corporate,CA
6324,puerto_rico,Caguas,corporate,PR
6326,united_states,Middletown,consumer,MD
6327,united_states,Hendersonville,corporate,CA
6329,puerto_rico,Caguas,corporate,PR
6330,puerto_rico,Caguas,corporate,PR
6331,puerto_rico,Caguas,corporate,PR
6336,united_states,Glendale,corporate,IL
6337,united_states,Virginia Beach,home_office,NY
6338,united_states,Pacoima,consumer,IL
6339,united_states,Annapolis,corporate,GA
6340,united_states,Bakersfield,consumer,SC
6342,united_states,Lancaster,consumer,MD
6343,united_states,Princeton,consumer,KY
6344,puerto_rico,Caguas,consumer,PR
6345,puerto_rico,Caguas,home_office,PR
6346,united_states,Chapel Hill,consumer,CA
6347,united_states,Portland,consumer,MN
6350,united_states,Freeport,consumer,CA
6352,united_states,Brooklyn,consumer,IL
6356,united_states,San Jose,corporate,CA
6357,united_states,Perth Amboy,consumer,MI
6358,united_states,Aurora,corporate,PA
6359,united_states,Chicago,consumer,IL
6360,puerto_rico,Caguas,consumer,PR
6362,united_states,Rome,corporate,NY
6363,puerto_rico,Caguas,corporate,PR
6364,puerto_rico,Caguas,consumer,PR
6365,puerto_rico,Caguas,consumer,PR
6367,united_states,Granite City,corporate,ID
6369,united_states,Sheboygan,corporate,NJ
6370,puerto_rico,Caguas,corporate,PR
6373,united_states,Albuquerque,consumer,MO
6375,puerto_rico,Caguas,corporate,PR
6376,united_states,North Hills,corporate,NY
6378,puerto_rico,Caguas,consumer,PR
6379,united_states,Ann Arbor,consumer,TX
6381,united_states,Antioch,consumer,KS
6382,united_states,New York,consumer,NY
6385,puerto_rico,Caguas,consumer,PR
6386,united_states,Lakewood,corporate,TN
6390,puerto_rico,Caguas,home_office,PR
6393,united_states,Kailua,consumer,CA
6394,united_states,Staten Island,consumer,CA
6395,puerto_rico,Caguas,consumer,PR
6396,united_states,Philadelphia,corporate,PA
6397,united_states,Lancaster,home_office,NV
6399,united_states,North Tonawanda,corporate,WI
6400,united_states,San Diego,consumer,MA
6401,united_states,Colorado Springs,corporate,GA
6402,puerto_rico,Caguas,corporate,PR
6404,puerto_rico,Caguas,consumer,PR
6405,united_states,El Paso,consumer,TX
6406,puerto_rico,Caguas,corporate,PR
6409,puerto_rico,Caguas,consumer,PR
6413,united_states,Union,home_office,CA
6414,united_states,Lancaster,corporate,IL
6418,united_states,Winnetka,consumer,CA
6421,united_states,Metairie,corporate,MI
6422,puerto_rico,Caguas,home_office,PR
6423,united_states,Ventura,corporate,AZ
6424,united_states,Hickory,consumer,NY
6425,united_states,Columbus,consumer,AZ
6426,puerto_rico,Caguas,corporate,PR
6427,united_states,Campbell,corporate,MI
6428,puerto_rico,Caguas,home_office,PR
6429,united_states,Cleveland,consumer,VA
6430,united_states,Escondido,consumer,GA
6432,united_states,Saint Louis,corporate,IL
6433,united_states,Yonkers,consumer,OH
6435,united_states,Fayetteville,consumer,TN
6439,puerto_rico,Caguas,consumer,PR
6440,puerto_rico,Caguas,corporate,PR
6442,puerto_rico,Caguas,consumer,PR
6443,puerto_rico,Caguas,consumer,PR
6444,united_states,Hilliard,home_office,CA
6445,united_states,Hagerstown,corporate,NY
6446,united_states,Hialeah,corporate,MI
6447,puerto_rico,Caguas,corporate,PR
6449,united_states,Los Angeles,corporate,SC
6450,united_states,Carlisle,corporate,MD
6451,puerto_rico,Caguas,corporate,PR
6453,united_states,Muskegon,home_office,OH
6454,puerto_rico,Caguas,consumer,PR
6455,united_states,Chicago,home_office,IL
6456,united_states,New York,consumer,NY
6457,united_states,New Haven,consumer,CA
6458,united_states,Waukegan,corporate,CA
6461,united_states,Milford,corporate,FL
6462,puerto_rico,Caguas,consumer,PR
6463,puerto_rico,Caguas,home_office,PR
6465,united_states,Lockport,consumer,GA
6467,puerto_rico,Caguas,consumer,PR
6471,united_states,San Antonio,corporate,TX
6472,united_states,Hickory,consumer,OH
6474,united_states,Aurora,corporate,TN
6475,united_states,Washington,consumer,CA
6476,united_states,Parkville,home_office,GA
6478,puerto_rico,Caguas,consumer,PR
6479,united_states,Austin,consumer,CA
6480,united_states,Phoenix,consumer,TX
6481,puerto_rico,Caguas,consumer,PR
6483,united_states,Tampa,corporate,CA
6484,united_states,Miami,corporate,FL
6486,united_states,Cordova,consumer,NC
6487,puerto_rico,Caguas,corporate,PR
6488,puerto_rico,Caguas,corporate,PR
6489,united_states,Washington,consumer,KY
6491,united_states,Honolulu,consumer,PA
6492,puerto_rico,Caguas,consumer,PR
6494,united_states,New York,consumer,IL
6495,united_states,Muskegon,corporate,CA
6496,united_states,Dallas,consumer,TX
6497,united_states,Bend,corporate,OR
6499,united_states,Albuquerque,consumer,ID
6500,united_states,Eagle Pass,corporate,NY
6501,united_states,Honolulu,home_office,CA
6507,united_states,Hawthorne,consumer,MA
6509,puerto_rico,Caguas,consumer,PR
6511,united_states,Scottsdale,consumer,NJ
6512,puerto_rico,Caguas,consumer,PR
6513,united_states,Houston,home_office,TX
6514,puerto_rico,Caguas,consumer,PR
6516,united_states,New Bedford,consumer,NJ
6517,puerto_rico,Caguas,consumer,PR
6521,puerto_rico,Caguas,corporate,PR
6523,united_states,Pomona,consumer,NY
6525,united_states,Chicago,consumer,IL
6526,puerto_rico,Caguas,home_office,PR
6527,united_states,Honolulu,consumer,CA
6531,puerto_rico,Caguas,home_office,PR
6533,united_states,Lockport,consumer,WI
6534,united_states,Sugar Land,consumer,TX
6535,united_states,Canovanas,consumer,ID
6536,united_states,Los Angeles,corporate,FL
6537,puerto_rico,Caguas,corporate,PR
6538,united_states,Palmdale,consumer,CA
6541,puerto_rico,Caguas,consumer,PR
6542,puerto_rico,Caguas,consumer,PR
6543,puerto_rico,Caguas,consumer,PR
6544,united_states,Los Angeles,consumer,CA
6545,united_states,Michigan City,consumer,CA
6546,united_states,Massapequa,corporate,FL
6547,united_states,Richardson,consumer,PA
6548,united_states,Indianapolis,corporate,NY
6550,united_states,San Jose,corporate,CA
6551,puerto_rico,Caguas,consumer,PR
6552,puerto_rico,Caguas,consumer,PR
6553,united_states,Milford,consumer,PA
6560,puerto_rico,Caguas,consumer,PR
6561,puerto_rico,Caguas,consumer,PR
6562,puerto_rico,Caguas,consumer,PR
6563,united_states,San Juan,corporate,IL
6564,puerto_rico,Caguas,consumer,PR
6565,puerto_rico,Caguas,consumer,PR
6566,united_states,Bakersfield,home_office,CA
6568,puerto_rico,Caguas,consumer,PR
6569,puerto_rico,Caguas,consumer,PR
6570,united_states,Wilkes Barre,corporate,CA
6572,united_states,Palo Alto,home_office,FL
6574,united_states,Chicago,consumer,NY
